test_name,elapsed_time
snappy_compression_5_1000000_1Kb,27.388436794281006
snappy_compression_5_1000000_1Kb,27.397352933883667
snappy_compression_5_1000000_1Kb,27.648846864700317
snappy_compression_5_1000000_1Kb,27.475053310394287
snappy_compression_5_1000000_1Kb,27.555428504943848
snappy_compression_5_1000000_1Kb,27.534366607666016
snappy_compression_5_1000000_1Kb,27.28579568862915
snappy_compression_5_1000000_1Kb,27.349992990493774
snappy_compression_5_1000000_1Kb,27.703752040863037
snappy_compression_5_1000000_1Kb,27.633989572525024
snappy_compression_5_1000000_1Kb,27.62904119491577
snappy_compression_5_10_100Mb,20.796996116638184
snappy_compression_5_10_100Mb,20.504956007003784
snappy_compression_5_10_100Mb,20.86313009262085
snappy_compression_5_10_100Mb,20.77319598197937
snappy_compression_5_10_100Mb,20.80080771446228
snappy_compression_5_10_100Mb,20.510608434677124
snappy_compression_5_10_100Mb,20.478250741958618
snappy_compression_5_10_100Mb,20.763431310653687
snappy_compression_5_10_100Mb,20.645978927612305
snappy_compression_5_10_100Mb,20.79461407661438
snappy_compression_5_10_100Mb,20.65145492553711
deflate_compression_5_100000_1Kb,97.79684019088745
deflate_compression_5_100000_1Kb,91.24432635307312
deflate_compression_5_100000_1Kb,91.278892993927
deflate_compression_5_100000_1Kb,92.18339538574219
deflate_compression_5_100000_1Kb,92.70598101615906
deflate_compression_5_100000_1Kb,93.95968985557556
deflate_compression_5_100000_1Kb,102.25816464424133
deflate_compression_5_100000_1Kb,95.150554895401
deflate_compression_5_100000_1Kb,91.04778218269348
deflate_compression_5_100000_1Kb,92.15224170684814
deflate_compression_5_100000_1Kb,92.5898756980896
deflate_compression_5_5_100Mb,72.92127680778503
deflate_compression_5_5_100Mb,72.40005254745483
deflate_compression_5_5_100Mb,71.31208872795105
deflate_compression_5_5_100Mb,70.88847541809082
deflate_compression_5_5_100Mb,72.94870805740356
deflate_compression_5_5_100Mb,71.36556005477905
deflate_compression_5_5_100Mb,71.8352198600769
deflate_compression_5_5_100Mb,71.241854429245
deflate_compression_5_5_100Mb,72.94355416297913
deflate_compression_5_5_100Mb,73.546151638031
deflate_compression_5_5_100Mb,71.84942364692688
fibonacci_38,16.61986207962036
fibonacci_38,16.258974313735962
fibonacci_38,16.680824518203735
fibonacci_38,16.62787961959839
fibonacci_38,16.61843514442444
fibonacci_38,16.9545955657959
fibonacci_38,16.698978424072266
fibonacci_38,16.84781813621521
fibonacci_38,16.771806001663208
fibonacci_38,16.860209226608276
fibonacci_38,16.665571689605713
factorization_2147483647,17.147148370742798
factorization_2147483647,17.260596990585327
factorization_2147483647,16.36642837524414
factorization_2147483647,16.70119309425354
factorization_2147483647,16.282204151153564
factorization_2147483647,16.563335418701172
factorization_2147483647,17.385347366333008
factorization_2147483647,17.210052967071533
factorization_2147483647,17.137125968933105
factorization_2147483647,17.232765197753906
factorization_2147483647,16.331470012664795
recursive_hash_10000000_0,19.669586420059204
recursive_hash_10000000_0,19.602644205093384
recursive_hash_10000000_0,19.98931860923767
recursive_hash_10000000_0,19.949223041534424
recursive_hash_10000000_0,19.715442657470703
recursive_hash_10000000_0,19.911689043045044
recursive_hash_10000000_0,19.633183240890503
recursive_hash_10000000_0,19.500218629837036
recursive_hash_10000000_0,19.674381256103516
recursive_hash_10000000_0,19.755892753601074
recursive_hash_10000000_0,19.808884143829346
matrix_product_1_10_1000000,28.583714246749878
matrix_product_1_10_1000000,28.74213147163391
matrix_product_1_10_1000000,28.40198826789856
matrix_product_1_10_1000000,28.64235258102417
matrix_product_1_10_1000000,28.55022954940796
matrix_product_1_10_1000000,28.561322689056396
matrix_product_1_10_1000000,28.564428091049194
matrix_product_1_10_1000000,28.7157461643219
matrix_product_1_10_1000000,29.02188205718994
matrix_product_1_10_1000000,28.841078519821167
matrix_product_1_10_1000000,28.748918294906616
matrix_product_1_500_100,22.757589101791382
matrix_product_1_500_100,22.681751489639282
matrix_product_1_500_100,22.77750039100647
matrix_product_1_500_100,22.769553661346436
matrix_product_1_500_100,22.786545515060425
matrix_product_1_500_100,22.7582790851593
matrix_product_1_500_100,22.713783025741577
matrix_product_1_500_100,22.807657480239868
matrix_product_1_500_100,22.56065535545349
matrix_product_1_500_100,22.70628070831299
matrix_product_1_500_100,23.19499635696411
svd_decomposition_1_10_1000000,755.0667877197266
svd_decomposition_1_10_1000000,755.6525251865387
svd_decomposition_1_10_1000000,767.4048635959625
svd_decomposition_1_10_1000000,770.4447124004364
svd_decomposition_1_10_1000000,767.3395991325378
svd_decomposition_1_10_1000000,772.9001452922821
svd_decomposition_1_10_1000000,774.8710327148438
svd_decomposition_1_10_1000000,775.6880581378937
svd_decomposition_1_10_1000000,770.151221036911
svd_decomposition_1_10_1000000,774.2606546878815
svd_decomposition_1_10_1000000,773.9051997661591
svd_decomposition_1_300_100,750.2269821166992
svd_decomposition_1_300_100,749.9639601707458
svd_decomposition_1_300_100,747.0401930809021
svd_decomposition_1_300_100,747.8018209934235
svd_decomposition_1_300_100,749.2022862434387
svd_decomposition_1_300_100,750.7466714382172
svd_decomposition_1_300_100,760.0515525341034
svd_decomposition_1_300_100,746.689065694809
svd_decomposition_1_300_100,749.0557963848114
svd_decomposition_1_300_100,746.261736869812
svd_decomposition_1_300_100,751.1871025562286
qr_decomposition_1_10_1000000,15.859630584716797
qr_decomposition_1_10_1000000,15.773504495620728
qr_decomposition_1_10_1000000,15.432838201522827
qr_decomposition_1_10_1000000,15.73077654838562
qr_decomposition_1_10_1000000,15.804789543151855
qr_decomposition_1_10_1000000,15.742872714996338
qr_decomposition_1_10_1000000,15.880276679992676
qr_decomposition_1_10_1000000,15.807639837265015
qr_decomposition_1_10_1000000,15.706326007843018
qr_decomposition_1_10_1000000,15.833335876464844
qr_decomposition_1_10_1000000,15.630786895751953
qr_decomposition_1_500_100,22.128568410873413
qr_decomposition_1_500_100,22.16498899459839
qr_decomposition_1_500_100,21.92330503463745
qr_decomposition_1_500_100,21.92669653892517
qr_decomposition_1_500_100,21.95986247062683
qr_decomposition_1_500_100,22.065239667892456
qr_decomposition_1_500_100,21.962889194488525
qr_decomposition_1_500_100,22.080415725708008
qr_decomposition_1_500_100,22.215376138687134
qr_decomposition_1_500_100,22.38133668899536
qr_decomposition_1_500_100,21.91403293609619
